"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2025-04-24","96.9","2.8","5.84","Crochet, Garrett",663728,676979,,"foul",,,,,5,"Foul","R","R","L","BOS","SEA","S",,,0,0,2025,"0.77","1.44","-0.25","2.71",,664238,,1,1,"Top",,,,,,,-9.963612818440875,-140.6703587750321,-6.126053996760499,12.458673942317008,31.856406246692643,-11.768647173788144,"3.57","1.67",,,,"97.5",2507,"6.8",778196,665966,671213,666152,608324,596115,680776,692225,677800,"53.72",,,,,,,,3,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",136,"0.005","-0.038","21.4","4.6",,"0.038",,0,0,0.481,0.519,26,28,26,29,1,0,5,1,5,1,"1","0.77","-0.77","28.7",-3.1250027288769022,49.35922876898739,31.792883145109368,29.516204918374413,6.978565164002706
"FC","2025-04-24","91.1","2.79","6.01","Crochet, Garrett",677594,676979,"strikeout","swinging_strike",,,,,8,"Julio Rodríguez strikes out swinging.","R","R","L","BOS","SEA","S",2,,3,2,2025,"-0.65","0.19","0.1","1.62",,664238,,0,1,"Top",,,,,,,-5.406364436105344,-132.61367303934884,-5.594309129541791,-6.5555924333747795,27.20186733787401,-28.926143163893837,"3.38","1.53",,,,"92",2816,"6.7",778196,665966,671213,666152,608324,596115,680776,692225,677800,"53.76",,0,"0",1,0,0,,2,6,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",224,"0.045","-0.386","80.5","7.7",,"0.386",,0,0,0.436,0.5640000000000001,26,24,26,25,1,0,5,1,5,1,"2.54","-0.65","0.65","36.1",5.471810934766838,-1.848234385261595,32.90803665102643,36.79200521963191,33.15837220206606
"FC","2025-04-24","88.5","2.65","6.11","Crochet, Garrett",677594,676979,,"foul",,,,,5,"Foul","R","R","L","BOS","SEA","S",,,3,1,2025,"-0.71","0","-0.18","2.42",,664238,,0,1,"Top",,,,,,,-5.452585643111559,-128.78560448402533,-2.9708706685710418,-6.815602031706825,25.88617870736714,-31.757972203324783,"3.38","1.53",7,"77.2",-20,"89.1",2820,"6.6",778196,665966,671213,666152,608324,596115,680776,692225,677800,"53.89",,,,,,,,2,5,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",220,"0.007","-0.095","80.0","8.5",,"0.095","88.0",0,0,0.429,0.571,26,24,26,25,1,0,5,1,5,1,"2.9","-0.71","0.71","36.4",19.367087580643858,-30.815131017805186,26.620847148322145,35.27059756061908,50.91719090325096
"SI","2025-04-24","95.7","2.75","5.78","Crochet, Garrett",677594,676979,,"foul",,,,,12,"Foul","R","R","L","BOS","SEA","S",,,3,0,2025,"1.52","0.63","1","3.18",,,664238,0,1,"Top",,,,,,,-8.091157207994385,-139.1930236276659,-2.6786833823305374,21.592108364189325,30.95685836686221,-23.53761845406045,"3.38","1.53",,,,"96.2",2516,"6.6",778196,665966,671213,666152,608324,596115,680776,692225,677800,"53.93",,,,,,,,2,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",142,"0.01","-0.089","73.8","6.6",,"0.089",,0,0,0.432,0.5680000000000001,26,24,26,25,1,0,5,1,5,1,"1.86","1.52","-1.52","27.4",3.183346373236773,19.553306085097798,21.783407973354976,47.61014279026635,21.657830807052942
"FF","2025-04-24","96.4","2.76","6","Crochet, Garrett",677594,676979,,"ball",,,,,12,"Ball","R","R","L","BOS","SEA","B",,,2,0,2025,"1.07","1.46","2.01","3.09",,,664238,0,1,"Top",,,,,,,-4.445004005551708,-140.16089375617668,-5.47404334284575,15.079172224921466,33.43527803727729,-11.919147769338638,"3.41","1.47",,,,"96.5",2531,"6.5",778196,665966,671213,666152,608324,596115,680776,692225,677800,"53.99",,,,,,,,2,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",142,"-0.016","0.14",,,,"-0.14",,0,0,0.448,0.552,26,24,26,25,1,0,5,1,5,1,"1.01","1.07","-1.07","33.8",,,,,
"FC","2025-04-24","89.8","2.54","6.06","Crochet, Garrett",677594,676979,,"ball",,,,,12,"Ball","R","R","L","BOS","SEA","B",,,1,0,2025,"-0.51","0.45","0.72","3.66",,,664238,0,1,"Top",,,,,,,-3.4695203866326443,-130.9414131818989,-1.0335656489115315,-5.29411165034717,22.682415281099466,-26.900536629324577,"3.31","1.48",,,,"91.1",2612,"6.6",778196,665966,671213,666152,608324,596115,680776,692225,677800,"53.93",,,,,,,,2,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",182,"-0.011","0.062",,,,"-0.062",,0,0,0.459,0.5409999999999999,26,24,26,25,1,0,5,1,5,1,"2.32","-0.51","0.51","35.0",,,,,
"FF","2025-04-24","95.2","2.89","5.97","Crochet, Garrett",677594,676979,,"ball",,,,,12,"Ball","R","R","L","BOS","SEA","B",,,0,0,2025,"0.82","1.4","1.27","4.07",,,664238,0,1,"Top",,,,,,,-6.105267612985583,-138.49731687953528,-2.456888906056353,11.948535219235975,31.60872823494982,-13.879454833984445,"3.39","1.47",,,,"95.3",2531,"6.4",778196,665966,671213,666152,608324,596115,680776,692225,677800,"54.08",,,,,,,,2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",146,"-0.005","0.04",,,,"-0.04",,0,0,0.464,0.536,26,24,26,25,1,0,5,1,5,1,"1.12","0.82","-0.82","31.5",,,,,
"FF","2025-04-24","97","2.86","6","Crochet, Garrett",664238,676979,"single","hit_into_play",,,,,2,"Dylan Moore singles on a line drive to left fielder Jarren Duran.","R","R","L","BOS","SEA","X",7,"line_drive",2,2,2025,"0.75","1.1","0.1","3.11",,,,0,1,"Top",71.97,103.41,,,,,-9.080999440644367,-140.8309972115949,-4.621233637617729,12.101693315896327,34.13312671346894,-16.715780074975957,"3.35","1.51",343,"95.3",24,"96.8",2536,"6.4",778196,665966,671213,666152,608324,596115,680776,692225,677800,"54.07",0.172,0.218,"0.9",1,1,0,5,1,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",141,"-0.038","0.465","72.4","7.2",0.359,"-0.465","95.3",0,0,0.502,0.498,26,32,26,33,1,0,5,1,5,1,"1.35","0.75","-0.75","29.0",11.52141046614966,-11.468100721487572,19.9042601135344,38.42214865839291,30.800425636511708
"ST","2025-04-24","81.2","2.46","6.11","Crochet, Garrett",664238,676979,,"ball",,,,,14,"Ball","R","R","L","BOS","SEA","B",,,1,2,2025,"-1.25","-0.46","1.27","1.37",,,,0,1,"Top",,,,,,,-0.26072898606776074,-118.2401501915556,-3.0269608114436775,-11.590114038453429,25.56077688184758,-36.059800439437055,"3.4","1.45",,,,"81.2",2501,"6.6",778196,665966,671213,666152,608324,596115,680776,692225,677800,"53.94",,,,,,,,1,5,"Sweeper",0,0,0,0,0,0,0,0,"Infield shade","Standard",304,"-0.004","0.043",,,,"-0.043",,0,0,0.506,0.494,26,32,26,33,1,0,5,1,5,1,"3.95","-1.25","1.25","40.8",,,,,
"FC","2025-04-24","91","2.63","6.12","Crochet, Garrett",664238,676979,,"foul",,,,,7,"Foul","R","R","L","BOS","SEA","S",,,1,2,2025,"-0.35","0.46","-0.52","1.59",,,,0,1,"Top",,,,,,,-7.1624019353218324,-132.2919882438108,-6.481159922866433,-2.643292252582735,27.765347458052542,-25.538940259973685,"3.35","1.51",5,"74.2",-20,"91.3",2755,"6.5",778196,665966,671213,666152,608324,596115,680776,692225,677800,"54.01",,,,,,,,1,4,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",206,"0","0","74.9","7.6",,"0","88.0",0,0,0.506,0.494,26,32,26,33,1,0,5,1,5,1,"2.29","-0.35","0.35","36.7",12.029998653995062,-13.342357783814458,39.025949627757825,31.605130342878006,32.39315920341707
"FF","2025-04-24","96.3","2.81","6.03","Crochet, Garrett",664238,676979,,"foul",,,,,12,"Foul","R","R","L","BOS","SEA","S",,,1,1,2025,"0.86","1.31","0.93","2.51",,,,0,1,"Top",,,,,,,-6.97834306502907,-140.02011454306157,-6.812329238885252,12.812311885133534,30.329193953851746,-13.566980685643601,"3.35","1.51",170,"79.5",15,"97",2511,"6.6",778196,665966,671213,666152,608324,596115,680776,692225,677800,"53.88",,,,,,,,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",138,"0.005","-0.061","69.0","6.8",,"0.061","88.0",0,0,0.501,0.499,26,32,26,33,1,0,5,1,5,1,"1.14","0.86","-0.86","32.0",-4.114950281723281,15.315646310854317,28.140720637290116,47.3764057923204,15.23770093493885
"FF","2025-04-24","95.9","2.72","6.11","Crochet, Garrett",664238,676979,,"ball",,,,,12,"Ball","R","R","L","BOS","SEA","B",,,0,1,2025,"0.75","1.35","0.55","4.3",,,,0,1,"Top",,,,,,,-7.445451547769968,-139.4973535915716,-2.2275841880482155,11.447191013556086,31.315842294220563,-14.301117257949553,"3.35","1.56",,,,"96.3",2481,"6.6",778196,665966,671213,666152,608324,596115,680776,692225,677800,"53.95",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",145,"-0.002","0.031",,,,"-0.031",,0,0,0.503,0.497,26,32,26,33,1,0,5,1,5,1,"1.13","0.75","-0.75","33.5",,,,,
"FF","2025-04-24","95.7","2.7","6.08","Crochet, Garrett",664238,676979,,"foul",,,,,2,"Foul","R","R","L","BOS","SEA","S",,,0,0,2025,"0.68","1.43","-0.16","2.98",,,,0,1,"Top",,,,,,,-9.107023201622368,-139.04905983179793,-5.781542997184432,10.862122121308085,31.94546036859258,-12.475107647145704,"3.35","1.51",169,"64.5",56,"95.9",2438,"6.6",778196,665966,671213,666152,608324,596115,680776,692225,677800,"53.94",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",127,"0.003","-0.039","69.8","6.9",,"0.039","88.0",0,0,0.5,0.5,26,32,26,33,1,0,5,1,5,1,"1.07","0.68","-0.68","33.4",8.987859310552683,5.351980509924918,30.651486669797553,35.39525636419744,24.085622797590197
"ST","2025-04-19","82.2","2.5","6.04","Crochet, Garrett",678246,676979,"strikeout","swinging_strike",,,,,13,"Miguel Vargas strikes out swinging.","R","R","L","BOS","CWS","S",2,,1,2,2025,"-1.33","-0.02","-0.14","0.89",,,,2,6,"Top",,,,,,,-3.419983343943097,-119.55382185259747,-5.077353269786727,-11.976129651498953,24.259492764908387,-31.575685154164443,"3.46","1.66",,,,"82.5",2493,"6.6",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.85",,0,"0",1,0,0,,47,4,"Sweeper",3,0,0,3,0,3,0,3,"Standard","Standard",311,"0.007","-0.182","63.8","8.3",,"0.182",,3,-3,0.904,0.09599999999999997,26,25,26,26,3,2,6,1,5,1,"3.41","-1.33","1.33","40.2",13.248360475000142,-12.952031193858192,43.20518112131542,35.73093303416821,38.116301484959
"FF","2025-04-19","95.3","2.86","5.87","Crochet, Garrett",678246,676979,,"foul_tip",,,,,2,"Foul Tip","R","R","L","BOS","CWS","S",,,1,1,2025,"0.79","1.2","0.2","3.12",,,,2,6,"Top",,,,,,,-8.802168168758762,-138.47043198550585,-4.320010964321211,12.03614467792897,29.660451964252218,-15.95144707126911,"3.46","1.66",,,,"95.9",2487,"6.6",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.89",,,,,,,,47,3,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Strategic",139,"0.002","-0.062","68.9","6.5",,"0.062",,3,-3,0.902,0.09799999999999998,26,25,26,26,3,2,6,1,5,1,"1.31","0.79","-0.79","29.7",-0.16765336355454066,20.04162354980096,28.942579836309857,38.956693589973995,20.412367191412443
"FF","2025-04-19","95.7","2.57","6.1","Crochet, Garrett",678246,676979,,"ball",,,,,13,"Ball","R","R","L","BOS","CWS","B",,,0,1,2025,"0.68","1.31","-0.87","2.51",,,,2,6,"Top",,,,,,,-10.662163764645031,-138.90995968877002,-6.868029510447639,11.06195556107288,29.289241192481757,-13.816490919130663,"3.46","1.68",,,,"96.4",2469,"6.7",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.79",,,,,,,,47,2,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Strategic",138,"-0.001","0.027",,,,"-0.027",,3,-3,0.903,0.09699999999999998,26,25,26,26,3,2,6,1,5,1,"1.18","0.68","-0.68","33.6",,,,,
"SI","2025-04-19","94.9","2.49","5.79","Crochet, Garrett",678246,676979,,"called_strike",,,,,3,"Called Strike","R","R","L","BOS","CWS","S",,,0,0,2025,"1.39","0.46","0.33","2.98",,,,2,6,"Top",,,,,,,-8.83108520056364,-138.04781950897123,-2.752120141008819,19.65582081575384,29.068803084660072,-25.918662654727978,"3.46","1.67",,,,"95.8",2419,"6.7",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.81",,,,,,,,47,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Strategic",137,"0.001","-0.043",,,,"0.043",,3,-3,0.902,0.09799999999999998,26,25,26,26,3,2,6,1,5,1,"2.07","1.39","-1.39","25.7",,,,,
"FC","2025-04-19","90.9","2.57","6.11","Crochet, Garrett",683734,676979,"field_out","hit_into_play",,,,,1,"Andrew Vaughn grounds out, shortstop Trevor Story to first baseman Triston Casas.","R","R","L","BOS","CWS","X",6,"ground_ball",0,1,2025,"-0.46","0.5","-0.42","2.87",,,,1,6,"Top",114.32,153.2,,,,,-6.548607784733954,-132.2501263611888,-3.2881136621012974,-4.020206725929362,27.519433572172094,-25.827192568868945,"3.3","1.59",4,"76.5",-33,"91.6",2702,"6.6",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.86",0.038,0.036,"0",1,0,0,2,46,2,"Cutter",3,0,0,3,0,3,0,3,"Standard","Standard",174,"0.013","-0.215","65.6","6.6",0.038,"0.215","88.0",3,-3,0.889,0.11099999999999999,26,27,26,27,3,2,6,1,5,1,"2.26","-0.46","0.46","33.0",5.766566563039163,11.684507530659218,24.34073442129861,30.67635948380094,23.165625442746393
"SI","2025-04-19","94.9","2.89","5.78","Crochet, Garrett",683734,676979,,"called_strike",,,,,2,"Called Strike","R","R","L","BOS","CWS","S",,,0,0,2025,"1.2","0.67","0.16","3.34",,,,1,6,"Top",,,,,,,-9.891113857944598,-137.9343088381257,-2.229952340632953,17.521252863341413,30.309775005403363,-23.26787437127622,"3.3","1.63",,,,"95.5",2467,"6.7",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.84",,,,,,,,46,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",129,"0.002","-0.039",,,,"0.039",,3,-3,0.887,0.11299999999999999,26,27,26,27,3,2,6,1,5,1,"1.86","1.2","-1.2","24.8",,,,,
"FF","2025-04-19","96.3","2.87","5.97","Crochet, Garrett",643217,676979,"field_out","hit_into_play",,,,,3,"Andrew Benintendi lines out to right fielder Wilyer Abreu.","R","L","L","BOS","CWS","X",9,"line_drive",1,2,2025,"0.99","1.2","0.73","3.27",,,,0,6,"Top",190.52,84.46,,,,,-7.965283114801381,-139.99826870729217,-4.333779105224791,14.827731681467117,30.37811856660552,-15.56371057330375,"3.29","1.5",325,"87.9",25,"96.9",2577,"6.6",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.92",0.111,0.126,"0",1,0,0,3,45,5,"4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard",134,"0.018","-0.189","68.7","6.2",0.201,"0.189","88.0",3,-3,0.869,0.131,26,30,26,31,3,2,6,1,5,1,"1.25","0.99","0.99","29.4",11.810564898069652,-1.3152128742273863,20.959111037068972,22.877773650666235,33.12028689903691
"SI","2025-04-19","94.7","2.67","5.83","Crochet, Garrett",643217,676979,,"foul",,,,,5,"Foul","R","L","L","BOS","CWS","S",,,1,2,2025,"1.28","0.34","0.26","2.65",,,,0,6,"Top",,,,,,,-9.164695079999372,-137.67332732835428,-3.4053042415528467,18.31700279977749,29.617388331141132,-27.227311206179856,"3.29","1.5",148,"80.2",12,"95.1",2516,"6.5",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.99",,,,,,,,45,4,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",135,"0","0","71.2","6.7",,"0","88.0",3,-3,0.869,0.131,26,30,26,31,3,2,6,1,5,1,"2.2","1.28","1.28","27.9",11.931402383910067,3.8548135562635193,32.57830728146572,29.1232041720346,32.96332511181484
"ST","2025-04-19","82.7","2.36","6.1","Crochet, Garrett",643217,676979,,"ball",,,,,13,"Ball","R","L","L","BOS","CWS","B",,,0,2,2025,"-1.21","0.05","-2.47","0.52",,,,0,6,"Top",,,,,,,-8.700752876793382,-120.08511219688273,-6.267787067662704,-9.757398983027063,25.601202685323145,-30.566893210193715,"3.29","1.52",,,,"82.8",2488,"6.7",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.8",,,,,,,,45,3,"Sweeper",3,0,0,3,0,3,0,3,"Standard","Standard",312,"-0.002","0.024",,,,"-0.024",,3,-3,0.871,0.129,26,30,26,31,3,2,6,1,5,1,"3.33","-1.21","-1.21","42.0",,,,,
"ST","2025-04-19","82","2.43","6.22","Crochet, Garrett",643217,676979,,"swinging_strike",,,,,13,"Swinging Strike","R","L","L","BOS","CWS","S",,,0,1,2025,"-1.25","0.11","-1.54","1.38",,,,0,6,"Top",,,,,,,-6.557675172551433,-119.17080266830794,-4.562935736310949,-10.508330746659727,24.15360516659236,-30.379572833127426,"3.29","1.5",,,,"82",2431,"6.5",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.99",,,,,,,,45,2,"Sweeper",3,0,0,3,0,3,0,3,"Standard","Standard",335,"0.004","-0.055","36.0","7.2",,"0.055",,3,-3,0.867,0.133,26,30,26,31,3,2,6,1,5,1,"3.3","-1.25","-1.25","39.5",9.881921736848685,8.579288122599518,33.71905112687513,50.20774592618203,25.328406404146357
"SI","2025-04-19","95.1","2.77","5.94","Crochet, Garrett",643217,676979,,"called_strike",,,,,8,"Called Strike","R","L","L","BOS","CWS","S",,,0,0,2025,"1.47","0.6","0.02","2.08",,,,0,6,"Top",,,,,,,-10.56389741488691,-138.06855283006195,-5.828559684098503,21.1291493898366,30.511609785302927,-23.315943537578086,"3.29","1.54",,,,"95.7",2516,"6.8",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.75",,,,,,,,45,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",130,"0.004","-0.039",,,,"0.039",,3,-3,0.863,0.137,26,30,26,31,3,2,6,1,5,1,"1.93","1.47","1.47","29.0",,,,,
"ST","2025-04-19","83.8","2.35","6.01","Crochet, Garrett",672820,676979,"strikeout","swinging_strike_blocked",,,,,13,"Lenyn Sosa strikes out swinging, catcher Carlos Narváez to first baseman Triston Casas.","R","R","L","BOS","CWS","S",2,,0,2,2025,"-1.24","-0.16","-1.6","-0.22",,805367,673357,2,5,"Top",,,,,,,-6.718544923894286,-121.679365588737,-7.639581938246744,-10.707630042142545,26.878604046286625,-32.217097413043035,"3.37","1.63",,,,"84",2555,"6.8",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.67",,0,"0",1,0,0,,38,4,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",290,"0.038","-0.178","69.1","9.0",,"0.178",,0,0,0.529,0.471,26,25,26,25,3,2,6,1,5,1,"3.45","-1.24","1.24","38.2",34.53631105734974,-52.719611265650556,53.171160176193965,20.033522046220707,62.161159572530494
"FF","2025-04-19","96.4","2.7","5.89","Crochet, Garrett",672820,676979,,"foul",,,,,8,"Foul","R","R","L","BOS","CWS","S",,,0,2,2025,"0.99","1.18","-0.09","1.66",,805367,673357,2,5,"Top",,,,,,,-9.74336817917933,-139.92417271811456,-8.455350328218275,15.12535756467718,30.633033956428417,-14.853851683239704,"3.37","1.63",203,"75.4",25,"97.4",2507,"6.9",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.59",,,,,,,,38,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",134,"0","0","68.0","6.8",,"0","88.0",0,0,0.529,0.471,26,25,26,25,3,2,6,1,5,1,"1.28","0.99","-0.99","27.6",-16.949249226833807,4.505016356325869,52.36871016086638,33.39048895462013,18.867363319329243
"FC","2025-04-19","88.9","2.63","6.07","Crochet, Garrett",672820,676979,,"foul",,,,,7,"Foul","R","R","L","BOS","CWS","S",,,0,1,2025,"-0.43","0.33","-0.37","1.97",,805367,673357,2,5,"Top",,,,,,,-6.525697955029532,-129.33412135358859,-4.78868496118428,-3.607348300444317,24.506620140974878,-27.665239816436713,"3.37","1.63",347,"102.6",27,"89.9",2735,"6.7",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.77",,,,,,,,38,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",220,"0.012","-0.057","76.4","8.6",,"0.057","102.6",0,0,0.517,0.483,26,25,26,25,3,2,6,1,5,1,"2.53","-0.43","0.43","37.8",23.33686469190449,-28.754601369973216,35.02040998103804,32.67866113273037,46.11977535230975
"FC","2025-04-19","93.1","2.64","6.08","Crochet, Garrett",672820,676979,,"called_strike",,,,,3,"Called Strike","R","R","L","BOS","CWS","S",,,0,0,2025,"-0.18","0.67","0.56","3.27",,805367,673357,2,5,"Top",,,,,,,-4.984385292145561,-135.6080705835119,-2.9657717315884327,-1.2438074949019702,28.35679428978385,-23.42370120325832,"3.37","1.57",,,,"93.9",2599,"6.6",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.87",,,,,,,,38,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",163,"0.009","-0.047",,,,"0.047",,0,0,0.508,0.492,26,25,26,25,3,2,6,1,5,1,"1.94","-0.18","0.18","37.2",,,,,
"SI","2025-04-19","94.9","2.87","5.73","Crochet, Garrett",673357,676979,"walk","ball",,,,,14,"Luis Robert Jr. walks.","R","R","L","BOS","CWS","B",,,3,2,2025,"1.4","0.48","1.76","2.07",,805367,,2,5,"Top",,,,,,,-6.0708987354614745,-137.99585625898158,-5.017321881545795,19.225140251058438,29.95148334091463,-25.18307511971212,"3.79","1.79",,,,"95.5",2388,"6.6",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.9",,0.691497,"0.7",1,0,0,,37,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",138,"-0.011","0.134",,,,"-0.134",,0,0,0.519,0.481,26,27,26,28,3,2,6,2,5,1,"2.05","1.4","-1.4","27.4",,,,,
"FF","2025-04-19","94.9","2.65","5.94","Crochet, Garrett",673357,676979,,"ball",,,,,11,"Ball","R","R","L","BOS","CWS","B",,,2,2,2025,"0.54","1.16","-0.31","4.17",,,805367,2,5,"Top",,,,,,,-9.012823013933849,-138.06356258894886,-1.5880522362706109,8.809291743215002,29.148512827849856,-17.15861625697812,"3.79","1.81",,,,"95.7",2465,"6.7",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.84",,,,,,,,37,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",137,"-0.02","0.079",,,,"-0.079",,0,0,0.539,0.46099999999999997,26,27,26,28,3,2,6,2,5,1,"1.36","0.54","-0.54","31.5",,,,,
"FF","2025-04-19","96.2","2.63","6.05","Crochet, Garrett",673357,676979,,"ball",,,,,12,"Ball","R","R","L","BOS","CWS","B",,,1,2,2025,"0.69","1.19","0.96","3.57",,,805367,2,5,"Top",,,,,,,-6.062811199396532,-140.05854953943955,-3.7881361545841328,10.378216143846064,28.84875014767783,-15.78976553979586,"3.79","1.73",,,,"97.5",2393,"6.8",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.68",,,,,,,,37,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",143,"-0.005","0.033",,,,"-0.033",,0,0,0.544,0.45599999999999996,26,27,26,28,3,2,6,2,5,1,"1.25","0.69","-0.69","33.9",,,,,
"FF","2025-04-19","94.7","2.57","6.04","Crochet, Garrett",673357,676979,,"swinging_strike",,,,,3,"Swinging Strike","R","R","L","BOS","CWS","S",,,1,1,2025,"0.61","1.39","0.51","3.25",,,805367,2,5,"Top",,,,,,,-6.776650664796076,-137.67319359371115,-4.755945227945792,9.25548564547733,30.17091684977755,-13.599037559719457,"3.79","1.79",,,,"95.4",2400,"6.7",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.79",,,,,,,,37,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",139,"0.006","-0.073","75.4","7.5",,"0.073",,0,0,0.538,0.46199999999999997,26,27,26,28,3,2,6,2,5,1,"1.15","0.61","-0.61","32.6",7.786790280411689,8.865503964999249,31.811532669226636,42.45483268582613,16.787579864254436
"FF","2025-04-19","95.6","2.54","6.01","Crochet, Garrett",673357,676979,,"swinging_strike",,,,,6,"Swinging Strike","R","R","L","BOS","CWS","S",,,1,0,2025,"0.64","1.49","0.39","2.67",,,805367,2,5,"Top",,,,,,,-7.194590814462739,-138.9894004112303,-6.598907467757197,9.944430938779586,31.052400525731485,-11.542879677723537,"3.79","1.79",,,,"96.5",2411,"6.9",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.65",,,,,,,,37,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",137,"0.005","-0.05","78.4","8.1",,"0.05",,0,0,0.533,0.46699999999999997,26,27,26,28,3,2,6,2,5,1,"1.01","0.64","-0.64","34.6",9.69847168804556,5.130189688330806,37.71750022414866,41.86140548885459,20.24785821658885
"FF","2025-04-19","96.2","2.69","5.92","Crochet, Garrett",673357,676979,,"ball",,,,,12,"Ball","R","R","L","BOS","CWS","B",,,0,0,2025,"0.5","1.36","0.24","4.29",,,805367,2,5,"Top",,,,,,,-7.712301170379198,-139.94278515148392,-1.8605444024725304,8.328279368760771,30.359867517201955,-14.063022498648891,"3.95","1.71",,,,"97.1",2485,"6.7",778264,665966,671213,692225,608324,596115,680776,678882,677800,"53.77",,,,,,,,37,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",137,"-0.003","0.035",,,,"-0.035",,0,0,0.536,0.46399999999999997,26,27,26,28,3,2,6,2,5,1,"1.1","0.5","-0.5","30.6",,,,,
